report_id,report_no,title_ja,title_en,authors_ja,authors_en,abstract_ja,abstract_en,language,pages,publication_date,keywords,facilities,doi_url,categories,score,matched_keywords,evidence_text,detail_url,pdf_links
5073941,JAEA-Review 2022-060,拡張型スーパードラゴン多関節ロボットアームによる圧力容器内燃料デブリ調査への挑戦(委託研究); 令和3年度英知を結集した原子力科学技術・人材育成推進事業,Challenge to investigation of fuel debris in RPV by an advanced super dragon articulated robot arm (Contract research); FY2021 Nuclear Energy Science & Technology and Human Resource Development Project,廃炉環境国際共同研究センター; 東京工業大学*,Collaborative Laboratories for Advanced Decommissioning Science; Tokyo Institute of Technology*,日本原子力研究開発機構(JAEA)廃炉環境国際共同研究センター(CLADS)では、令和3年度英知を結集した原子力科学技術・人材育成推進事業(以下、「本事業」という)を実施している。本事業は、東京電力ホールディングス株式会社福島第一原子力発電所(1F)の廃炉等を始めとした原子力分野の課題解決に貢献するため、国内外の英知を結集し、様々な分野の知見や経験を、従前の機関や分野の壁を越えて緊密に融合・連携させた基礎的・基盤的研究及び人材育成を推進することを目的としている。平成30年度の新規採択課題から実施主体を文部科学省からJAEAに移行することで、JAEAとアカデミアとの連携を強化し、廃炉に資する中長期的な研究開発・人材育成をより安定的かつ継続的に実施する体制を構築した。本研究は、研究課題のうち、令和元年度に採択された「拡張型スーパードラゴン多関節ロボットアームによる圧力容器内燃料デブリ調査への挑戦」の令和元年度から令和3年度の研究成果について取りまとめたものである。本課題は令和3年度が最終年度となるため3年度分の成果を取りまとめた。令和元年度から令和3年度の本研究を通して、研究代表者の下で各研究項目間ならびに廃炉環境国際共同研究センター(CLADS)等との連携を密にして、1F現場に実機適用すべく、現場との意見/情報交換を行いながら、研究を進めた。研究実施計画を推進するための打合せや会議等を開催し、ペデスタル上部に位置する圧力容器底部の状況把握を可能とする技術の実現を目指して、長尺の多関節ロボットアームにより、手先の位置姿勢の制御をしながら、カメラのSfM技術および超音波計測技術と組み合わせてアーム先端部の自己位置を把握しつつ、炉内構造物の状況把握を行う。また、レーザーを用いたLIBS技術により核物質の分布状況把握を行う遠隔探査手法のアームへの実装技術を開発した。さらには、楢葉遠隔技術開発センター等を活用し実証試験を行い、その実現性を確かめた。以上、3カ年計画の3年目である本年度の業務項目を実施し、3カ年計画の所期の目標を達成し、本報告書にとりまとめた。,"The Collaborative Laboratories for Advanced Decommissioning Science (CLADS), Japan Atomic Energy Agency (JAEA), had been conducting the Nuclear Energy Science & Technology and Human Resource Development Project (hereafter referred to ""the Project"") in FY2021. The Project aims to contribute to solving problems in the nuclear energy field represented by the decommissioning of the Fukushima Daiichi Nuclear Power Station (1F), Tokyo Electric Power Company Holdings, Inc. (TEPCO). For this purpose, intelligence was collected from all over the world, and basic research and human resource development were promoted by closely integrating/collaborating knowledge and experiences in various fields beyond the barrier of conventional organizations and research fields. The sponsor of the Project was moved from the Ministry of Education, Culture, Sports, Science and Technology to JAEA since the newly adopted proposals in FY2018. On this occasion, JAEA constructed a new research system where JAEA-academia collaboration is reinforced and medium-to-long term research/development and human resource development contributing to the decommissioning are stably and consecutively implemented. Among the adopted proposals in FY2019, this report summarizes the research results of the ""Challenge to investigation of fuel debris in RPV by an advanced Super Dragon articulated robot arm"" conducted from FY2019 to FY2021. Since the final year of this proposal was FY2021, the results for three fiscal years were summarized. Through this research from FY2019 to FY2021, we will closely cooperate with each research item under the principal investigator as well as with CLADS, etc., to advance the research while exchanging opinions/information with the site and promote the research implementation plan in order to apply the technology to the actual equipment at the 1F site. Meetings and conferences were held to promote the research implementation plan, with the aim of realizing a technology …",Japanese,91 Pages,2023/02,福島第一原子力発電所事故 ; Fukushima Daiichi Nuclear Power Station Accident ; Robot Arm ; Ultrasound ; SfM ; LIBS ; Remote Sensing,,https://doi.org/10.11484/jaea-review-2022-060,"3d_modeling, ar_mapping, computer_vision, robotics_remote",21,"remote, robot, sfm, カメラ, ロボット, 位置姿勢, 超音波, 遠隔技術",拡張型スーパードラゴン多関節ロボットアームによる圧力容器内燃料デブリ調査への挑戦(委託研究); 令和3年度英知を結集した原子力科学技術・人材育成推進事業,https://jopss.jaea.go.jp/search/servlet/search?5073941,https://jopss.jaea.go.jp/pdfdata/JAEA-Review-2022-060.pdf
5081065,JAEA-Review 2025-040,革新的分光画像解析による燃料デブリの可視化への挑戦とLIBSによる検証(委託研究); 令和5年度英知を結集した原子力科学技術・人材育成推進事業,Challenge for screening of nuclear fuel debris by innovative spectral imaging and its verification by LIBS mapping (Contract research); FY2023 Nuclear Energy Science & Technology and Human Resource Development Project,廃炉環境国際共同研究センター; 大阪大学*,Collaborative Laboratories for Advanced Decommissioning Science; The University of Osaka*,日本原子力研究開発機構(JAEA)廃炉環境国際共同研究センター(CLADS)では、令和5年度英知を結集した原子力科学技術・人材育成推進事業(以下、「本事業」という。)を実施している。本事業は、東京電力ホールディングス株式会社福島第一原子力発電所の廃炉等をはじめとした原子力分野の課題解決に貢献するため、国内外の英知を結集し、様々な分野の知見や経験を従前の機関や分野の壁を越えて緊密に融合・連携させた基礎的・基盤的研究及び人材育成を推進することを目的としている。平成30年度の新規採択課題から実施主体を文部科学省からJAEAに移行することで、JAEAとアカデミアとの連携を強化し、廃炉に資する中長期的な研究開発・人材育成をより安定的かつ継続的に実施する体制を構築した。本研究は、令和5年度に採択された研究課題のうち、「革新的分光画像解析による燃料デブリの可視化への挑戦とLIBSによる検証」の令和5年度分の研究成果について取りまとめたものである。本研究の目的は、ハイパースペクトルイメージング(HSI)とレーザー誘起ブレークダウン分光(LIBS)を組み合わせ、炉内物質を俯瞰的に認識・特定する技術を開発することである。HSIは100色以上のスペクトル情報を解析し、様々な物質の分類に既に応用されているものの、材料組成を直接評価できない。そこでHSIとLIBSを組み合わせることにより、正確かつ広範囲の炉内物質可視化技術となりうると考えた。本技術の実証のためには、適切な模擬炉内物質を準備し、そのトレーニングデータを取得・蓄積する必要がある。本研究では、標準物質の作製とHSIデータ解析を国立大学法人大阪大学、ウラン含有物質の作製とHSI/LIBS測定を日本核燃料開発株式会社(NFD)、LIBS開発をJAEAが担当する。英国側からは、ストラスクライド大学、英国国立原子力研究所(NNL)、ランカスター大学が本プロジェクトに参画している。標準試料の組成を過去の実験と熱力学計算結果から決定し、UO 複合試料やコンクリートなどいくつかの試料を作製した。HSIデータをNFDに設置されたハイパースペクトルカメラを用いて取得し、スペクトル角マッパー(SAM)、線形判別分析(LDA)等によりある程度物質を分類できることを確かめた。LIBSについては、遠隔操作技術開発の一環として焦点距離の自動最適化技術の開発等に取り組んだ。,"The Collaborative Laboratories for Advanced Decommissioning Science (CLADS), Japan Atomic Energy Agency (JAEA), had been conducting the Nuclear Energy Science & Technology and Human Resource Development Project (hereafter referred to ""the Project"") in FY2023. The Project aims to contribute to solving problems in the nuclear energy field represented by the decommissioning of the Fukushima Daiichi Nuclear Power Station, Tokyo Electric Power Company Holdings, Inc. (TEPCO). For this purpose, intelligence was collected from all over the world, and basic research and human resource development were promoted by closely integrating/collaborating knowledge and experiences in various fields beyond the barrier of conventional organizations and research fields. The sponsor of the Project was moved from the Ministry of Education, Culture, Sports, Science and Technology to JAEA since the newly adopted proposals in FY2018. On this occasion, JAEA constructed a new research system where JAEA-academia collaboration is reinforced and medium-to-long term research/development and human resource development contributing to the decommissioning are stably and consecutively implemented. Among the adopted proposals in FY2023, this report summarizes the research results of the ""Challenge for screening of nuclear fuel debris by innovative spectral imaging and its verification by LIBS mapping"" conducted in FY2023. The present study aims to develop a remote-sensing technique to identify the in-reactor materials by a combination of Hyper Spectral Imaging (HSI) and Laser Induced Breakdown Spectroscopy (LIBS). HSI analyzes spectral information of more than 100 colors, and is being applied to classify various materials. On the other hand, material composition cannot be directly evaluated by HSI. Therefore, we thought that the combination of HSI and LIBS could be an accurate and wide-ranging visualization technique. In order to demonstrate the HSI and LIBS, it is necessary to prepare standard materials that simulate in-reactor materials, and to acquire and accumulate training data on them. In this study, the University of Osaka is in charge of the preparation of standard materials and HSI data analysis, Nuclear Fuel Development (NFD) is in charge of the preparation of uranium bearing materials and HSI/LIBS measurements, and JAEA is in charge of LIBS development. On the UK side, the Univ. of Strathclyde, National Nuclear Laboratory (NNL), and Lancaster University participate in the joint research project. The compositions of the standard samples were determined from past experiments and thermodynamic calculation results. Several samples such as UO based composites and concrete were prepared. The HSI data were obtained using a hyperspectral camera installed in the NFD. For LIBS, we worked on the automatic optimization of focal distance as part of the development of remote operation technology.",Japanese,111 Pages,2025/12,福島第一原子力発電所事故 ; Fukushima Daiichi Nuclear Power Station Accident ; Hyperspectral Imaging ; Laser Induced Breakdown Spectroscopy ; Fuel Debris,,https://doi.org/10.11484/jaea-review-2025-040,"ar_mapping, computer_vision, robotics_remote",19,"camera, imaging, mapping, remote, visualization, イメージング, カメラ, 可視化, 画像解析, 遠隔操作",革新的分光画像解析による燃料デブリの可視化への挑戦とLIBSによる検証(委託研究); 令和5年度英知を結集した原子力科学技術・人材育成推進事業,https://jopss.jaea.go.jp/search/servlet/search?5081065,https://jopss.jaea.go.jp/pdfdata/JAEA-Review-2025-040.pdf
5085491,JAEA-Review 2026-007,高線量かつ不可視環境下での炉内可視化を可能とするレーザ偏向検出型超音波広帯域3Dイメージングシステムの開発(委託研究); 令和6年度英知を結集した原子力科学技術・人材育成推進事業,Development of a laser deflection-type ultrasonic wideband 3D imaging system for in-vessel visualization in high-radiation and non-visible environments (Contract research); FY2024 Nuclear Energy Science & Technology and Human Resource Development Project,廃炉環境国際共同研究センター; 東京科学大学*,Collaborative Laboratories for Advanced Decommissioning Science; Institute of Science Tokyo*,日本原子力研究開発機構(JAEA)廃炉環境国際共同研究センター(CLADS)では、令和元年度から英知を結集した原子力科学技術・人材育成推進事業(以下、「本事業」という。)を実施している。本事業は、東京電力ホールディングス株式会社福島第一原子力発電所の廃炉等をはじめとした原子力分野の課題解決に貢献するため、国内外の英知を結集し、さまざまな分野の知見や経験を従前の機関や分野の壁を越えて緊密に融合・連携させた基礎的・基盤的研究および人材育成を推進することを目的としている。平成30年度の新規採択課題から実施主体を文部科学省からJAEAに移行することで、JAEAとアカデミアとの連携を強化し、廃炉に資する中長期的な研究開発・人材育成をより安定的かつ継続的に実施する体制を構築した。本研究は、令和6年度に採択された研究課題のうち、「高線量かつ不可視環境下での炉内可視化を可能とするレーザ偏向検出型超音波広帯域3Dイメージングシステムの開発」の令和6年度分の研究成果について取りまとめたものである。本研究は、デブリ切り出し作業の安全性を最大限保証するため、作業中におけるダストおよび濁水環境下での炉内構造物/燃料デブリ形状および飛散物の可視化を数メートルオーダーの距離で可能とし、ロボットや作業アームへの搭載を鑑みて、小型かつ可搬性に優れた超音波装置を用いたレーザ偏向検出型超音波広帯域3Dイメージングシステムの開発を目的としている。令和6年度は、超音波イメージングシステムのイメージング性能評価および高度化/高速化検討、数値シミュレーション、システム試作と実スケール検証、耐放射線性検証、超音波サブミリ測距システムの構築、LIBSへの超音波サブミリ測距システムの適用、計測システムのバッテリ駆動遠隔化などを行い、本報告書に取りまとめた。,"The Collaborative Laboratories for Advanced Decommissioning Science (CLADS), Japan Atomic Energy Agency (JAEA), has been conducting the Nuclear Energy Science & Technology and Human Resource Development Project (hereafter referred to ""the Project"") from FY2019. The Project aims to contribute to solving problems in the nuclear energy field represented by the decommissioning of the Fukushima Daiichi Nuclear Power Station, Tokyo Electric Power Company Holdings, Inc. (TEPCO). For this purpose, intelligence was collected from all over the world, and basic research and human resource development were promoted by closely integrating/collaborating knowledge and experiences in various fields beyond the barrier of conventional organizations and research fields. The sponsor of the Project was moved from the Ministry of Education, Culture, Sports, Science and Technology to JAEA since the newly adopted proposals in FY2018. On this occasion, JAEA constructed a new research system where JAEA-academia collaboration is reinforced and medium-to-long term research/development and human resource development contributing to the decommissioning are stably and consecutively implemented. Among the adopted proposals in FY2024, this report summarizes the research results of the ""Development of a laser deflection-type ultrasonic wideband 3D imaging system for in-vessel visualization in high-radiation and non-visible environments"" conducted in FY2024. The present study aims to maximize the safety of debris-cutting operations by enabling visualization of in-vessel structures, fuel debris shapes, and scattered particles at distances on the order of several meters, even under dusty and turbid water conditions during work. To achieve this, a compact and portable ultrasonic device suitable for mounting on robots and manipulator arms is employed to develop a laser deflection-type ultrasonic wideband 3D imaging system. In FY2024, the project carried out imaging performance evaluation and studies for the advancement and acceleration of the ultrasonic imaging system, numerical simulations, prototyping and full-scale verification of the system, radiation resistance tests, construction of a submillimeter ultrasonic ranging system, application of the ultrasonic sub-millimeter ranging system to LIBS, as well as battery-powered remote operation of the measurement system. These outcomes are summarized in this report.",Japanese,65 Pages,2026/06,福島第一原子力発電所事故 ; Fukushima Daiichi Nuclear Power Station Accident ; Decommissioning ; 3D Imaging ; High Radiation ; Non-visible Environments ; Laser Deflection,,https://doi.org/10.11484/jaea-review-2026-007,"3d_modeling, computer_vision, robotics_remote",18,"3d, 3d imaging, imaging, remote, robot, visualization, イメージング, ロボット, 可視化, 超音波",高線量かつ不可視環境下での炉内可視化を可能とするレーザ偏向検出型超音波広帯域3Dイメージングシステムの開発(委託研究); 令和6年度英知を結集した原子力科学技術・人材育成推進事業,https://jopss.jaea.go.jp/search/servlet/search?5085491,https://jopss.jaea.go.jp/pdfdata/JAEA-Review-2026-007.pdf
5077474,JAEA-Review 2023-028,3次元線量拡散予測法の確立と 線透過率差を利用した構造体内調査法の開発(委託研究); 令和4年度英知を結集した原子力科学技術・人材育成推進事業,Establishment of 3-D dose dispersion forecasting method and development of in-structure survey using the transparency difference of each line gamma-ray (Contract research); FY2022 Nuclear Energy Science & Technology and Human Resource Development Project,廃炉環境国際共同研究センター; 京都大学*,Collaborative Laboratories for Advanced Decommissioning Science; Kyoto University*,日本原子力研究開発機構(JAEA)廃炉環境国際共同研究センター(CLADS)では、令和4年度英知を結集した原子力科学技術・人材育成推進事業(以下、「本事業」という)を実施している。本事業は、東京電力ホールディングス株式会社福島第一原子力発電所(1F)の廃炉等をはじめとした原子力分野の課題解決に貢献するため、国内外の英知を結集し、様々な分野の知見や経験を、従前の機関や分野の壁を越えて緊密に融合・連携させた基礎的・基盤的研究及び人材育成を推進することを目的としている。平成30年度の新規採択課題から実施主体を文部科学省からJAEAに移行することで、JAEAとアカデミアとの連携を強化し、廃炉に資する中長期的な研究開発・人材育成をより安定的かつ継続的に実施する体制を構築した。本研究は、令和4年度に採択された研究課題のうち、「3次元線量拡散予測法の確立と 線透過率差を利用した構造体内調査法の開発」の令和4年度分の研究成果について取りまとめたものである。我々は核ガンマ線の方向を完全に決定、光学カメラと同じ全単射によるガンマ線画像(線形画像)が測定できる電子飛跡検出型コンプトンカメラ(ETCC)を実現、今年、世界初の銀河拡散ガンマ線の直接観測に成功した。この特徴を生かし平成30年度英知事業に採択された「ガンマ線画像スペクトル分光法による高放射線場環境の画像化による定量的放射能分布解析法」(以下、前研究)では、1F免振棟から炉を含む1km四方を一度に撮像、約100か所のスペクトル測定を一度に実現、空からはスカイシャイン、炉からは662keVガンマ線が明瞭に測定でき、見晴台50 Sv/hでも無遮蔽で撮像に成功した。令和3年度には京都大学複合原子力科学研究所の原子炉建屋内の3次元線量測定を実施し、動作中の原子炉からのガンマ線の3次元撮像に成功した。さらに炉壁から放出された微量な Arのガンマ線(1290keV)を動画で捉え、放射性物質拡散のガンマ線画像モニタリングが可能であることを実証した。本研究は、前研究の成果を基にサブmSv/h環境での3次元汚染物質飛散検知・予測システムの1F内で使用可能な実用化を行う。またETCCのMeV以上のガンマ線撮像能力を生かし透過性の高い Csガンマ線を利用した炉建屋内の3次元透視Cs分布測定法を開発する。,"The Collaborative Laboratories for Advanced Decommissioning Science (CLADS), Japan Atomic Energy Agency (JAEA), had been conducting the Nuclear Energy Science & Technology and Human Resource Development Project (hereafter referred to ""the Project"") in FY2022. The Project aims to contribute to solving problems in the nuclear energy field represented by the decommissioning of the Fukushima Daiichi Nuclear Power Station (1F), Tokyo Electric Power Company Holdings, Inc. (TEPCO). For this purpose, intelligence was collected from all over the world, and basic research and human resource development were promoted by closely integrating/collaborating knowledge and experiences in various fields beyond the barrier of conventional organizations and research fields. The sponsor of the Project was moved from the Ministry of Education, Culture, Sports, Science and Technology to JAEA since the newly adopted proposals in FY2018. On this occasion, JAEA constructed a new research system where JAEA-academia collaboration is reinforced and medium-to-long term research/development and human resource development contributing to the decommissioning are stably and consecutively implemented. Among the adopted proposals in FY2022, this report summarizes the research results of the ""Establishment of 3-D dose dispersion forecasting method and development of in-structure survey using the transparency difference of each line gamma-ray"" conducted in FY2022. We realized an electron track detecting Compton camera (ETCC) that can measure -ray images (linear images) with the bijective projection. In the ""Quantitative analysis of radioactivity distribution by imaging of high radiation field environment using gamma-ray imaging spectroscopy"" (hereinafter referred to as the previous project) adopted in FY2018, the 1 km square area including the reactor buildings was imaged at once.",Japanese,54 Pages,2024/03,福島第一原子力発電所事故 ; Fukushima Daiichi Nuclear Power Station Accident ; g-ray imaging spectroscopy ; 3-D g-ray imaging ; Electron Tracking Compton Camera,,https://doi.org/10.11484/jaea-review-2023-028,"3d_modeling, ar_mapping, computer_vision",18,"3-d, 3次元, ar, camera, imaging, カメラ",3次元線量拡散予測法の確立と 線透過率差を利用した構造体内調査法の開発(委託研究); 令和4年度英知を結集した原子力科学技術・人材育成推進事業,https://jopss.jaea.go.jp/search/servlet/search?5077474,https://jopss.jaea.go.jp/pdfdata/JAEA-Review-2023-028.pdf
5041582,JAEA-Research 2013-018,カメラ画像を用いた三次元図面作成プログラムの開発; 画像マッチング手法の検討と予備評価結果,Development of 3D reconstruction technology using captured images; Study of matching method and preliminary examination,上地 優; 赤井 直紀*; 尾崎 功一*; 伊藤 主税,"Kamiji, Yu; Akai, Naoki*; Ozaki, Koichi*; Ito, Chikara","東京電力福島第一原子力発電所の廃止措置に向けた研究開発として、原子炉格納容器や圧力容器内部の調査技術に係る研究開発が進められている。原子炉内部の状況を把握するためには、内部の画像を取得し、視覚的な理解を図ることは有効であると考えられる。さらに、内部調査画像を用いた三次元図面作成機能を具備することによって、炉内の内部状況を単に画像としてとらえるだけでなく、CADなどのコンピュータ上で取扱い可能な状態へ復元することで、炉内の燃料取出しや構造物除去などの作業計画の策定や手法の検討に資する。そこで、画像を用いた三次元情報取得に必要となる画像間の対応点抽出手法に係る検討を行うとともに、それらを用い実画像に対する予備評価を実施した。その結果、類似テクスチャを多数有する直線的な構造物に対しては、SURFによる対応点探索は改良の必要があり、一方キャニー法によるエッジ検出は安定的に抽出可能であることがわかった。また、画像取得モデルを仮定した計算を実施し、対象のサイズ,距離,要求分解能に対して、必要な機器仕様を数値的に明らかにした。","Preliminary examination of image processing was conducted using existing reactor inside images through a fiber scope in order to confirm applicability of 3D-mapping in a reactor as a part of development of 3D-measurement technology. The Upright SURF (Speeded Up Robust Features) was used to find corresponding points between two captured images. In case of images showing many similar textures or lack of texture, it was difficult to find corresponding points using SURF only. By coupling with a canny algorithm to detect edges of the inside structure, it was found that 3D-structure could be measured for rectilinear objects. Also, image acquisition model was examined in order to clarify camera specs.",Japanese,18 Pages,2013/11,福島第一原子力発電所事故 ; Fukushima Daiichi Nuclear Power Station Accident,,https://doi.org/10.11484/jaea-research-2013-018,"3d_modeling, ar_mapping, computer_vision",18,"3d, camera, image processing, mapping, カメラ, 三次元",カメラ画像を用いた三次元図面作成プログラムの開発; 画像マッチング手法の検討と予備評価結果,https://jopss.jaea.go.jp/search/servlet/search?5041582,https://jopss.jaea.go.jp/pdfdata/JAEA-Research-2013-018.pdf
5085503,JAEA-Review 2026-001,燃料デブリ取り出しに向けた遠隔ロボット-計測技術の統合のための研究教育人材育成(委託研究); 令和6年度英知を結集した原子力科学技術・人材育成推進事業,Research and education for human resource development in integrated remote robot and measurement technologies for fuel debris removal (Contract research); FY2024 Nuclear Energy Science & Technology and Human Resource Development Project,廃炉環境国際共同研究センター; 東京大学*,Collaborative Laboratories for Advanced Decommissioning Science; The University of Tokyo*,日本原子力研究開発機構(JAEA)廃炉環境国際共同研究センター(CLADS)では、令和元年度から英知を結集した原子力科学技術・人材育成推進事業(以下、「本事業」という。)を実施している。本事業は、東京電力ホールディングス株式会社福島第一原子力発電所(1F)の廃炉等をはじめとした原子力分野の課題解決に貢献するため、国内外の英知を結集し、さまざまな分野の知見や経験を従前の機関や分野の壁を越えて緊密に融合・連携させた基礎的・基盤的研究及び人材育成を推進することを目的としている。平成30年度の新規採択課題から実施主体を文部科学省からJAEAに移行することで、JAEAとアカデミアとの連携を強化し、廃炉に資する中長期的な研究開発・人材育成をより安定的かつ継続的に実施する体制を構築した。本研究は、令和6年度に採択された研究課題のうち、「燃料デブリ取り出しに向けた遠隔ロボット-計測技術の統合のための研究教育人材育成」の令和6年度分の研究成果について取りまとめたものである。本研究は、1Fにおける燃料デブリ取り出しに関して、性状把握・キャラクタリゼーションを遠隔で実現するためのロボット技術やセンサ及び放射線計測技術の開発、そして、それらの技術をシステムとして統合できる人材の育成を目指す。また、関連する研究実績や講義等のリソースを再整理することでSEEM学の構築を目指すとともに、実際の教育現場へ展開する。令和6年度の実績としては、過酷環境での放射線計測・センサ技術において、高い放射線耐性が見込める中性子検出器の最適化や放射線の入射イベントを適切に生成できるシミュレータの構築、3次元体積モデル生成のためのローバーの設計・開発を行った。また、取り出し工法に調和した遠隔ロボット技術では、遠隔操作支援のためのシミュレーション及び実機環境の構築と放射線分布推定を実現するためのセンサ構成の検討を行うとともに、運搬機能を備えたモジュール分割型軌道構造体として吊下式多腕型軌道構造体の提案、デブリサンプリングのための軽量化アームの検討、多視点遠隔操縦システム及び軌道計画器に入力するインタフェースを検討した。計測-遠隔ロボット統合技術と実証では、実スケール環境構造モデリングのための画像処理手法の開発や画像データ伝送法の検討、統合DXプラットフォームの開発、センサ・ロボットのモジュール化の基礎検討を行った。そして、廃炉工程を俯瞰した性状把握、キャラクタリゼーションでは、燃料デブリ分布推定に向けた剛体・弾性体解析手法の開発に着手するとともに、気中工法における性状把握・廃棄物管理方針を検討し、ジオポリマーの充填材として適用性を検討した。また、SEEM学の構築では、未知の課題の抽出並びに課題解決方法や高等専門学校におけるSEEM学教育を検討した。,"The Collaborative Laboratories for Advanced Decommissioning Science (CLADS), Japan Atomic Energy Agency (JAEA), has been conducting the Nuclear Energy Science & Technology and Human Resource Development Project (hereafter referred to ""the Project"") from FY2019. The Project aims to contribute to solving problems in the nuclear energy field represented by the decommissioning of the Fukushima Daiichi Nuclear Power Station (1F), Tokyo Electric Power Company Holdings, Inc. (TEPCO). For this purpose, intelligence was collected from all over the world, and basic research and human resource development were promoted by closely integrating/collaborating knowledge and experiences in various fields beyond the barrier of conventional organizations and research fields. The sponsor of the Project was moved from the Ministry of Education, Culture, Sports, Science and Technology to JAEA since the newly adopted proposals in FY2018. On this occasion, JAEA constructed a new research system where JAEA-academia collaboration is reinforced and medium-to-long term research/development and human resource development contributing to the decommissioning are stably and consecutively implemented. Among the adopted proposals in FY2024, this report summarizes the research results of the ""Research and education for human resource development in integrated remote robot and measurement technologies for fuel debris removal"" conducted in FY2024. This research aims to develop robotic technologies, sensors, and radiation measurement techniques to remotely characterize and assess the properties of fuel debris at 1F reactor, and to cultivate personnel capable of integrating these technologies into systems. Furthermore, it seeks to establish SEEM science and deploy it in actual educational settings. Achievements in FY2024 include: optimizing neutron detectors with high radiation resistance ; constructing a simulator capable of appropriately generating radiation incident events; designing and developing a rover for generating 3D volume models; building physical environments for remote operation support; examined sensor configurations for radiation distribution estimation; proposal of a multi-arm orbital structure as a transport-capable modular orbital structure; development of lightweight arms and examined interfaces for multi-view remote control systems and orbital planners; image processing methods for full-scale environmental structure modeling; investigation on image data transmission methods; development of an integrated DX platform; studies on sensor and robot modularization; development of rigid-body and elastic-body analysis methods; characterization and waste management strategies and investigation of the applicability of geopolymers as backfill materials; establishing SEEM education.",Japanese,140 Pages,2026/06,福島第一原子力発電所事故 ; Fukushima Daiichi Nuclear Power Station Accident ; Fuel Debris Retrieval ; Robotic ; Radiation Detection ; Modulation ; Digital Twin ; Qeopolymer ; Education ; System Integration,,https://doi.org/10.11484/jaea-review-2026-001,"3d_modeling, computer_vision, robotics_remote",17,"3d, 3次元, image processing, remote, robot, ロボット, 画像処理, 遠隔操作",燃料デブリ取り出しに向けた遠隔ロボット-計測技術の統合のための研究教育人材育成(委託研究); 令和6年度英知を結集した原子力科学技術・人材育成推進事業,https://jopss.jaea.go.jp/search/servlet/search?5085503,https://jopss.jaea.go.jp/pdfdata/JAEA-Review-2026-001.pdf
